session_year,bill_id,full_url
2002,S.0171,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-171.HTM
2002,S.0172,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-172.HTM
2002,S.0173,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-173.HTM
2002,S.0174,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-174.HTM
2002,S.0175,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-175.HTM
2002,S.0176,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-176.HTM
2002,S.0177,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-177.HTM
2002,S.0178,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-178.HTM
2002,S.0179,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-179.HTM
2002,S.0180,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-180.HTM
2002,S.0181,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-181.HTM
2002,S.0182,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-182.HTM
2002,S.0183,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-183.HTM
2002,S.0184,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-184.HTM
2002,S.0185,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-185.HTM
2002,S.0186,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-186.HTM
2002,S.0187,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT023.HTM
2002,S.0188,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-188.HTM
2002,S.0189,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-189.HTM
2002,S.0190,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-190.HTM
2002,S.0191,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-191.HTM
2002,S.0192,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-192.HTM
2002,S.0193,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT146.HTM
2002,S.0194,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-194.HTM
2002,S.0195,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-195.HTM
2002,S.0196,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT147.HTM
2002,S.0197,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-197.HTM
2002,S.0198,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/senate/S-198.HTM
2002,S.0199,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-199.HTM
2002,S.0200,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT055.HTM
2002,S.0201,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-201.HTM
2002,S.0202,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT056.HTM
2002,S.0203,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT024.HTM
2002,S.0204,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/senate/S-204.HTM
2002,S.0205,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-205.HTM
2002,S.0206,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-206.HTM
2002,S.0207,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-207.HTM
2002,S.0208,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-208.HTM
2002,S.0209,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/senate/S-209.HTM
2002,S.0210,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-210.HTM
2002,S.0211,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-211.HTM
2002,S.0212,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-212.HTM
2002,S.0213,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-213.HTM
2002,S.0214,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-214.HTM
2002,S.0215,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-215.HTM
2002,S.0216,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-216.HTM
2002,S.0217,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-217.HTM
2002,S.0218,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-218.HTM
2002,S.0219,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-219.HTM
2002,S.0220,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-220.HTM
2002,S.0221,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-221.HTM
2002,S.0222,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT134.HTM
2002,S.0223,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT121.HTM
2002,S.0224,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT135.HTM
2002,S.0225,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT076.HTM
2002,S.0226,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-226.HTM
2002,S.0227,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-227.HTM
2002,S.0228,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-228.HTM
2002,S.0229,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT122.HTM
2002,S.0230,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-230.HTM
2002,S.0231,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-231.HTM
2002,S.0232,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-232.HTM
2002,S.0233,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-233.HTM
2002,S.0234,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT089.HTM
2002,S.0235,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-235.HTM
2002,S.0236,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-236.HTM
2002,S.0237,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-237.HTM
2002,S.0238,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-238.HTM
2002,S.0239,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-239.HTM
2002,S.0240,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-240.HTM
2002,S.0241,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT136.HTM
2002,S.0242,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/senate/S-242.HTM
2002,S.0243,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT123.HTM
2002,S.0244,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-244.HTM
2002,S.0245,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/house/S-245.HTM
2002,S.0246,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-246.HTM
2002,S.0247,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-247.HTM
2002,S.0248,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-248.HTM
2002,S.0249,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT124.HTM
2002,S.0250,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-250.HTM
2002,S.0251,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT150.HTM
2002,S.0252,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-252.HTM
2002,S.0253,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-253.HTM
2002,S.0254,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/senate/S-254.HTM
2002,S.0255,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-255.HTM
2002,S.0256,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-256.HTM
2002,S.0257,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-257.HTM
2002,S.0258,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-258.HTM
2002,S.0259,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT148.HTM
2002,S.0260,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-260.HTM
2002,S.0261,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-261.HTM
2002,S.0262,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-262.HTM
2002,S.0263,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-263.HTM
2002,S.0264,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/senate/S-264.HTM
2002,S.0265,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-265.HTM
2002,S.0266,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT082.HTM
2002,S.0267,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-267.HTM
2002,S.0268,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-268.HTM
2002,S.0269,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-269.HTM
2002,S.0270,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-270.HTM
2002,S.0271,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-271.HTM
2002,S.0272,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-272.HTM
2002,S.0273,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-273.HTM
2002,S.0274,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-274.HTM
2002,S.0275,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/house/S-275.HTM
2002,S.0276,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-276.HTM
2002,S.0277,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/senate/S-277.HTM
2002,S.0278,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-278.HTM
2002,S.0279,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-279.HTM
2002,S.0280,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-280.HTM
2002,S.0281,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-281.HTM
2002,S.0282,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-282.HTM
2002,S.0283,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-283.HTM
2002,S.0284,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-284.HTM
2002,S.0285,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-285.HTM
2002,S.0286,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/senate/S-286.HTM
2002,S.0287,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-287.HTM
2002,S.0288,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-288.HTM
2002,S.0289,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-289.HTM
2002,S.0290,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-290.HTM
2002,S.0291,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-291.HTM
2002,S.0292,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/senate/S-292.HTM
2002,S.0293,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT108.HTM
2002,S.0294,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/senate/S-294.HTM
2002,S.0295,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-295.HTM
2002,S.0296,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/senate/S-296.HTM
2002,S.0297,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT091.HTM
2002,S.0298,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/acts/ACT137.HTM
2002,S.0299,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/senate/S-299.HTM
2002,S.0300,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/house/S-300.HTM
2002,S.0301,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2002/bills/intro/S-301.HTM
2004,H.0001,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-001.HTM
2004,H.0002,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-002.HTM
2004,H.0003,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-003.HTM
2004,H.0004,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-004.HTM
2004,H.0005,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/house/H-005.HTM
2004,H.0006,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-006.HTM
2004,H.0007,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-007.HTM
2004,H.0008,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-008.HTM
2004,H.0009,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-009.HTM
2004,H.0010,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-010.HTM
2004,H.0011,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-011.HTM
2004,H.0012,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-012.HTM
2004,H.0013,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-013.HTM
2004,H.0014,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-014.HTM
2004,H.0015,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/acts/ACT001.HTM
2004,H.0016,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-016.HTM
2004,H.0017,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-017.HTM
2004,H.0018,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-018.HTM
2004,H.0019,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/acts/ACT047.HTM
2004,H.0020,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-020.HTM
2004,H.0021,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-021.HTM
2004,H.0022,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-022.HTM
2004,H.0023,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/house/H-023.HTM
2004,H.0024,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-024.HTM
2004,H.0025,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/acts/ACTM001.HTM
2004,H.0026,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/passed/H-026.HTM
2004,H.0027,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-027.HTM
2004,H.0028,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/acts/ACT033.HTM
2004,H.0029,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/acts/ACT021.HTM
2004,H.0030,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-030.HTM
2004,H.0031,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/house/H-031.HTM
2004,H.0032,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-032.HTM
2004,H.0033,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-033.HTM
2004,H.0034,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-034.HTM
2004,H.0035,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/acts/ACT159.HTM
2004,H.0036,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/house/H-036.HTM
2004,H.0037,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-037.HTM
2004,H.0038,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-038.HTM
2004,H.0039,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-039.HTM
2004,H.0040,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-040.HTM
2004,H.0041,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/acts/ACT004.HTM
2004,H.0042,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-042.HTM
2004,H.0043,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-043.HTM
2004,H.0044,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/acts/ACT015.HTM
2004,H.0045,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-045.HTM
2004,H.0046,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-046.HTM
2004,H.0047,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-047.HTM
2004,H.0048,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-048.HTM
2004,H.0049,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-049.HTM
2004,H.0050,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-050.HTM
2004,H.0051,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/house/H-051.HTM
2004,H.0052,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-052.HTM
2004,H.0053,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-053.HTM
2004,H.0054,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/acts/ACT022.HTM
2004,H.0055,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-055.HTM
2004,H.0056,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-056.HTM
2004,H.0057,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-057.HTM
2004,H.0058,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-058.HTM
2004,H.0059,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-059.HTM
2004,H.0060,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-060.HTM
2004,H.0061,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-061.HTM
2004,H.0062,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-062.HTM
2004,H.0063,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-063.HTM
2004,H.0064,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-064.HTM
2004,H.0065,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-065.HTM
2004,H.0066,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-066.HTM
2004,H.0067,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-067.HTM
2004,H.0068,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-068.HTM
2004,H.0069,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-069.HTM
2004,H.0070,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-070.HTM
2004,H.0071,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-071.HTM
2004,H.0072,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-072.HTM
2004,H.0073,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/house/H-073.HTM
2004,H.0074,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-074.HTM
2004,H.0075,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-075.HTM
2004,H.0076,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-076.HTM
2004,H.0077,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-077.HTM
2004,H.0078,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-078.HTM
2004,H.0079,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/acts/ACT142.HTM
2004,H.0080,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/acts/ACT023.HTM
2004,H.0081,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-081.HTM
2004,H.0082,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-082.HTM
2004,H.0083,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/acts/ACT016.HTM
2004,H.0084,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-084.HTM
2004,H.0085,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-085.HTM
2004,H.0086,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/house/H-086.HTM
2004,H.0087,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-087.HTM
2004,H.0088,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/senate/H-088.HTM
2004,H.0089,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-089.HTM
2004,H.0090,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-090.HTM
2004,H.0091,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-091.HTM
2004,H.0092,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-092.HTM
2004,H.0093,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-093.HTM
2004,H.0094,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-094.HTM
2004,H.0095,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-095.HTM
2004,H.0096,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/acts/ACT029.HTM
2004,H.0097,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-097.HTM
2004,H.0098,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-098.HTM
2004,H.0099,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-099.HTM
2004,H.0100,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/acts/ACT048.HTM
2004,H.0101,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-101.HTM
2004,H.0102,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-102.HTM
2004,H.0103,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-103.HTM
2004,H.0104,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-104.HTM
2004,H.0105,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-105.HTM
2004,H.0106,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-106.HTM
2004,H.0107,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-107.HTM
2004,H.0108,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-108.HTM
2004,H.0109,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-109.HTM
2004,H.0110,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-110.HTM
2004,H.0111,http://www.leg.state.vt.us/docs/legdoc.cfm?URL=/docs/2004/bills/intro/H-111.HTM
